Modules	16-TM29-FDA	13-TM42-FDA	23-T26-FDA	16-T26-FDA	20-TM30-FDA	18-TM36-FDA	23-T80-FDA	15-T52-FDA	08-TM36-FDA	29-T13-FDA	18-T52-FDA	16-TM54-FDA	14-T52-FDA	19-T13-FDA	03-TM60-FDA	27-T26-FDA	16-T106-FDA	23-TM42-FDA	35-T52-FDA	30-T80-FDA	27-T52-FDA	28-T52-FDA	20-T106-FDA	16-T80-FDA	22-T26-FDA	02-TM54-FDA	14-TM60-FDA	13-TM60-FDA	28-T26-FDA	26-T80-FDA	06-TM30-FDA	14-TM48-FDA	26-T13-FDA	13-TM30-FDA	15-T26-FDA	13-TM48-FDA	30-T26-FDA	27-T13-FDA	33-T13-FDA	33-T26-FDA	26-T26-FDA	07-T106-FDA	31-T80-FDA	14-TM42-FDA	13-T52-FDA	19-T80-FDA	08-TM48-FDA	03-TM48-FDA	31-T52-FDA	30-T13-FDA	16-T52-FDA	06-TM42-FDA	16-TM48-FDA	07-TM54-FDA	05-TM36-FDA	14-T80-FDA	35-T13-FDA	28-T6-FDA	13-TM54-FDA	19-T26-FDA	02-TM60-FDA	12-T80-FDA	01-TM48-FDA	31-T8-FDA	10-T106-FDA	26-T106-FDA	20-T52-FDA	35-T80-FDA	06-TM36-FDA	10-TM36-FDA	15-T13-FDA	14-TM30-FDA	13-TM36-FDA	22-TM30-FDA	30-T52-FDA	22-TM36-FDA	22-T13-FDA	28-T106-FDA	16-TM42-FDA	14-TM54-FDA	31-T26-FDA	20-T6-FDA	14-TM36-FDA	02-TM46-FDA	22-T52-FDA	01-TM60-FDA	19-T6-FDA	03-TM54-FDA	16-T6-FDA	23-T52-FDA	27-T39-FDA	35-T26-FDA	20-T26-FDA	11-T80-FDA	14-T26-FDA	27-T80-FDA	07-TM60-FDA	16-T13-FDA	25-T26-FDA	13-T106-FDA	16-TM36-FDA	19-T106-FDA	18-T13-FDA	14-T106-FDA	19-T52-FDA	26-TM30-FDA	22-T106-FDA	06-T106-FDA	20-T80-FDA	21-T6-FDA	20-T13-FDA	21-T13-FDA	22-T6-FDA	29-T26-FDA	05-TM48-FDA	18-T26-FDA	08-TM42-FDA	08-T106-FDA
M00548_Benzene degradation to catechol	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00549_Nucleotide sugar biosynthesis, from glucose	0.00216253280329795	0.00365372306771838	0.00485816142037113	0.00528735441248306	0.0042698949264584	0.00333763369354528	0.00372373998063144	0.00434419559852291	0.00409829534437924	0.00365696853241426	0.00351937605171605	0.00375069359838957	0.00422879238242335	0.0034271900378832	0.00356694390585935	0.0039097053778185	0.00385444489916183	0.00396297964890102	0.00345526403115691	0.00289977900376447	0.00325825465318102	0.00395368521241908	0.00465431034264479	0.00415942252170035	0.00358332500073462	0.00354562354919969	0.00340988004387109	0.00342260347166745	0.00371870411402666	0.00369376057088396	0.00356411078042594	0.00433225326945379	0.00399819451775849	0.00363797525788731	0.00326575390644766	0.00358272504427849	0.00436325343125716	0.00374214664653105	0.00406287379501835	0.00438324333591857	0.00491271671097837	0.00354490644858937	0.00365940191588685	0.00488308797158513	0.00341075744836055	0.00385711907984167	0.00444138235593896	0.00393252057741122	0.00372959769923451	0.00452940759806461	0.00410792207449146	0.00378387312785584	0.00357155340713829	0.00389309821784653	0.00367648384670649	0.00352284317938017	0.00359389609594884	0.0027493738875834	0.00364316408794417	0.00432704024266075	0.00377315060114472	0.00323481438118053	0.00380104593324621	0.0036535583211193	0.0033575090381584	0.00439113200614471	0.00370863119787491	0.00350101319715246	0.00375603899974377	0.00323385352957386	0.00371388757356271	0.00391403545547383	0.00356219951600483	0.00340007852562088	0.00305304347233264	0.00352577861231312	0.00313289235799249	0.00428423008119461	0.00343828798140473	0.0041265020840582	0.00349514933434544	0.00440503271631225	0.00428433936345649	0.00369448355947061	0.00376276731938982	0.00439854536045664	0.00424644990127502	0.00349141915663374	0.00302940889894113	0.0038617229442555	0.00356051299707114	0.00380775910269478	0.00374332984187669	0.00374627415850553	0.00378187701326558	0.00353373341122736	0.003750750316069	0.00610495382069082	0.00280972019230431	0.00339906007936717	0.00362825510868782	0.00363815084342554	0.00279780644077199	0.00408661208801905	0.00319897247733769	0.00346306590273863	0.003387053910476	0.00322558223248838	0.003774876507341	0.00329008920685292	0.00393701656557992	0.00321009739778453	0.00349067755338717	0.00380886173347966	0.00395275222753441	0.0028132248010146	0.00431321882573298	0.00669592787972128
M00550_Ascorbate degradation	0.00304719235058887	0.000464513281698705	0.000282456431068454	0.000333079352232909	0.000578493688383271	0.00211412390300971	0.000665390777972156	0.00071591907823649	0.00141027496333004	0.000372734913141115	0.000573220943645758	0.000584369184190308	0.000347601973346358	0.00100480309727989	0.000802109774404576	0.000564748158885771	0.000358035163574564	0.000428055722539298	0.000600358744593867	0.00109469695445906	0.00118072915208238	0.000769268765058335	0.000894298714047586	0.000278175564426841	0.00124727666511153	0.00125059396803914	0.000585180680664365	0.000525575437377426	0.00265594274687674	0.000405735706274873	0.000390172242715711	0.00197207950527678	0.000470922776115569	0.000341775411607945	0.000729456797703824	0.000362103026641138	0.000265913801039141	0.00090728939124616	0.00123539352520086	0.00116597344730965	0.00033808026770059	0.00134848309442123	0.000946762301306327	0.00119638834064328	0.000576913003268671	0.000342182380946472	0.00145705215997945	0.000733694216152558	0.00156159211635893	0.00859838587559785	0.000426461077956478	0.000385030350298972	0.000503351088934124	0.000552736230447449	0.000390178899490859	0.000255819118692546	0.000894331007879688	0.00513805682746807	0.000837375387514626	0.000669833312903355	0.000919858166930694	0.000752622062910132	0.000441657939049711	0.000697981179820026	0.00131781950852105	0.000898718511202436	0.000730672058402736	0.000642181303618137	0.000357718688563432	0.00156831251239075	0.000994021473154869	0.000385430197506972	0.00062596262044105	0.000384920034361707	0.00174654645143205	0.000399968231749831	0.00195125502531873	0.00117015013251653	0.00041770130959978	0.0005866161168271	0.00156291414403309	0.00110245900088859	0.000813751733040573	0.000507050389555762	0.000650140667340423	0.000493700955759293	0.00122523807602252	0.000829803968226641	0.000806155205632122	0.000568614029379982	0.000778797747533316	0.000716297345691107	0.00147498535236381	0.000751725872094213	0.000879140033402601	0.00118785837093343	0.000458143870503969	0.000157421558788029	0.00572229415284864	0.000486607700116139	0.000729187526566372	0.000903051278843692	0.00194837666373459	0.000195704970171625	0.000626861480298797	0.000383317910565492	0.000578479811709752	0.00226116913797646	0.00113456587199345	0.00213263778994214	0.000975058197478053	0.00508985169319733	0.00267687762994219	0.000630090458651218	0.000506164375373616	0.00183583009850069	0.00134686742073068	0.00095180002056967
M00551_Benzoate degradation to methylcatechol	2.94296165962753e-06	0	0	8.39413690103098e-08	1.98042294870194e-05	9.95146608749338e-06	0	6.96546381987464e-08	5.34475691264061e-07	1.07176232144924e-07	0	2.7027583949178e-08	1.13965191139529e-07	0	0	8.26110196692187e-08	0	1.95976097464414e-07	2.51393656274014e-07	5.69671312576233e-08	0	5.39887803267746e-07	4.17614850012853e-06	1.85602835756789e-07	7.27713861763275e-06	0	4.86436921080281e-08	5.63517143829601e-08	3.02450486476669e-07	0	7.73476018388135e-07	0	0	0	2.31113373570778e-06	0	1.7387563276317e-07	0	0	0	0	7.43773666748643e-06	6.76079641120352e-07	0	0	0	1.86223537196351e-06	0	1.64042081859856e-06	0	0	0	0	0	0	6.15203322402027e-08	0	0.000241999129667416	6.04769549145829e-08	0	8.88021027348419e-08	0	0	4.73783461615832e-08	0	0	1.91716895280068e-06	1.6495890330331e-06	1.0667352345239e-05	6.33415612780995e-07	0	1.55354537337194e-06	0	0	0	2.62896705994645e-08	8.2137895395512e-07	0	0	7.1160347510862e-08	1.1111692452722e-07	5.31333837016773e-06	1.06078893181195e-07	0	0	0	8.76313489666609e-07	1.89273073980583e-07	1.13622469093233e-06	0	0	0	6.30948572596057e-07	4.20090086446259e-07	0	1.58154099094715e-05	0	2.25310866839258e-07	7.00120709306944e-05	0	0	0	0	0	0	0	1.59189914087132e-06	1.1370322148648e-05	6.28323373639474e-06	1.17519204357986e-06	2.34718888617225e-06	5.964174047869e-08	1.71205364159387e-05	0	0	0	4.77676081298285e-07	8.41533001759371e-07
M00552_D-galactonate degradation	0.00201487185891986	0.00226068133070668	0.00257476370724676	0.00236268871981508	0.00259028423843511	0.00277247653823218	0.00243588689562707	0.00244521114797309	0.00223385604546712	0.00227838560452607	0.00300244668091438	0.00229279724468068	0.00251357351882677	0.00233124020385015	0.00215913803818009	0.00247195387395485	0.00249026751869541	0.00244476633743713	0.00239772838353645	0.00248041248617321	0.00243320175641999	0.00229500631189021	0.0024032517291002	0.00251327119933715	0.00210949891083828	0.00240573453605777	0.00263798097039223	0.00227240522886236	0.00215890926904148	0.00249567631211153	0.00249374566082975	0.002287944925234	0.002127816490192	0.00226918199897068	0.00239458505990518	0.00232820372168244	0.0024112904976863	0.00229028773595397	0.0026525333690544	0.0027126621631975	0.00223160699706302	0.00280049255463659	0.00232504333806806	0.00222620548559918	0.00240131873558168	0.00255802098527146	0.00212398562181138	0.00221381810729181	0.00226349153693811	0.00344013971379055	0.0024401716946777	0.00254381916492818	0.0024247833117402	0.00241161244963851	0.00246854624952913	0.00247039068704507	0.00231038690348182	0.00251952859175661	0.0022050632869671	0.0023616996566045	0.00226781699937955	0.00234701343916326	0.00239164767743179	0.00240335036719399	0.00231241269723984	0.00236779971855055	0.00247738543002258	0.0023384418013004	0.00261383391250789	0.00220124593753651	0.00242181572780074	0.00249864537966685	0.00233606531081989	0.00243571636460868	0.00263882602738308	0.00240264961384054	0.00236409996808629	0.00230338690153174	0.00240876196480031	0.00250758100970086	0.00231573226560953	0.00258414774279436	0.00236580882744997	0.00246146689769612	0.00238378263848721	0.00219085720130021	0.00258094116629938	0.00220995351222214	0.00228334956406633	0.00237314036811812	0.00241660839111601	0.00235396033529535	0.0024814675455883	0.00264733024313377	0.00238378276363369	0.00235029099927959	0.00242962175904587	0.0022010264895864	0.00255220161423571	0.00212914016267096	0.00245984727969701	0.00256915482695165	0.00215255187372385	0.00257010461967007	0.00243302470426514	0.0024020202035139	0.00219332941115569	0.0024848263873852	0.00240791266913952	0.00250438609157649	0.00239574492271124	0.00246506768615986	0.00219183218149944	0.00240777748234301	0.00244895745749796	0.00205352119998663	0.00219268675189955	0.0020775505610249
M00554_Nucleotide sugar biosynthesis, from galactose	0.00149175083772674	0.00100693681328978	0.00133233710842538	0.00108939258596882	0.00137988514507871	0.00141538936665027	0.00125782474945952	0.00138097285692835	0.00133401387805367	0.00178370631359689	0.00166289058838515	0.00104548727658266	0.00159537835983527	0.00124047038735323	0.00109583961609463	0.00147227792493764	0.00143064145467034	0.00122119970961276	0.00127880737446336	0.00026505216393765	0.00129421293221843	0.000949220763255481	0.00145845684908347	0.00181152676335885	0.00151070966199892	0.00149658816264792	0.00149010180100305	0.00109381155149596	0.00150849777159492	0.00173647138373469	0.00213439063637667	0.00137043557392779	0.00124669774390776	0.00120222541915009	0.00132912650383926	0.00112672511028341	0.00176027419979856	0.0012965769205406	0.00127123278007641	0.00127300389212071	0.00170431709115826	0.00216256117271648	0.0012236923372083	0.001390924177486	0.00115798937705804	0.0016950567846573	0.0011942891154556	0.00122870939711594	0.00144600228162592	0.00218192590648799	0.00134431125388297	0.00213117470531826	0.00113621078461453	0.00136867846779186	0.00136458849532725	0.00158717513581597	0.00110973207070412	0.00118193115743228	0.00116528039435537	0.00115735391008067	0.00145336217113961	0.00143827012869762	0.00158117503458211	0.00194956564390972	0.00127767724479801	0.00194747319916574	0.000987330812275571	0.00124633437604909	0.00197711602188336	0.00116810548461491	0.00157657832601303	0.00141161984505915	0.00119475664336665	0.00189832314968684	0.000474125865487644	0.00178138807981971	0.00126848769362835	0.00114478548271443	0.00106185101013991	0.00133049287814665	0.00203567929962006	0.00157545986824337	0.00150493304018257	0.00149287991118886	0.00101951533244015	0.000969589104242565	0.00113652286563443	0.00100891351830441	0.00143882594432924	0.00127138053632059	0.00136310954124856	0.0014325357824438	0.00123508366500961	0.00101953073172241	0.00138432136753709	0.0012011198392583	0.00140385735642505	0.00124833485772291	0.00139746192634161	0.000927658446080384	0.0011302180290574	0.00120292293702943	0.00169589905066623	0.00180123885584928	0.000934265719729403	0.00143831696041617	0.00159483616002861	0.00132335653460834	0.00101865120521601	0.00164675924812029	0.00111422948704282	0.00192629934870101	0.0013362969858219	0.0017360159611432	0.00156041443536104	0.00234843078227518	0.00126469007488733	0.00105067032493396
M00555_Betaine biosynthesis	0.000831137427792171	3.234468080638e-07	4.0989892592594e-08	5.90587489108251e-07	1.42377402470431e-05	5.23217466984748e-06	7.98982184950574e-06	1.10539423155761e-05	3.4884751766278e-05	5.35881160724618e-08	5.42470099073889e-07	4.3147607233152e-07	7.69265040191819e-07	4.78453301523103e-05	1.47393854219025e-06	1.72343678965094e-07	3.98370140277679e-07	2.68960299278748e-06	4.89925311529357e-06	3.5392486315056e-06	3.32649974127623e-06	7.29020473202306e-07	2.73955914468308e-05	1.16996073253833e-06	6.43769144216994e-06	4.53133129618997e-08	5.31306533628204e-07	6.35414158731999e-07	2.74027954818181e-05	3.07688818217089e-08	4.26958762150251e-06	8.77265041890348e-06	8.71344071547415e-07	7.54077959793547e-07	2.87217440200316e-06	2.52089796675687e-07	4.68244028581518e-07	8.78237502232144e-07	1.18154852112866e-06	8.35925676820399e-07	4.35934506453313e-07	1.05374316064968e-05	3.12414221259646e-06	6.25068529316456e-07	1.00256295375783e-06	2.73836270726518e-06	1.31826661857417e-05	3.40005630521341e-07	1.02937652887438e-05	0	8.76540365301385e-07	4.6283458085084e-06	5.18853443577884e-07	7.69354005538998e-08	5.07049534734109e-07	3.07601661201014e-08	1.00169346774654e-07	0.000317605898569399	2.64847354281104e-07	1.5723386290503e-05	3.16198915809419e-06	4.34350190544329e-06	1.84531603179456e-07	2.16975904582136e-05	8.83915385714041e-06	0	2.00227692033155e-06	1.87628277223125e-06	9.64285884445158e-06	1.11584077886532e-05	5.2624630364325e-06	5.22879954815031e-06	2.55712824882854e-06	2.36840140540783e-07	5.55076461269012e-06	2.06702535088289e-06	1.88197798860832e-05	6.34631883457775e-07	3.29309225096732e-07	1.86258072380175e-06	0.00014243273915346	4.44270433428251e-05	3.70529091675161e-07	3.5681919204249e-06	2.90169062609587e-07	5.2253827557336e-08	5.4654288697628e-06	2.14802930470987e-06	1.38373230277375e-05	2.49722281720647e-06	2.23594042338209e-06	1.85838064367777e-06	5.84617872178102e-05	1.70973727490715e-06	7.9829924479104e-07	2.38973314889913e-05	2.02532798801951e-06	2.36052431421129e-06	0.000231353186045619	7.5168093474531e-07	5.64047852502191e-07	1.98647443652374e-07	0.000457019729400779	1.00302737677652e-07	6.83175005217574e-06	1.42377329751717e-06	1.30758178339693e-05	9.09914028341473e-05	1.36534669091858e-05	3.64984363674838e-05	2.36716292840393e-05	0.000115675155658419	0.000122851654835614	8.41816477972872e-07	0	4.15655367186771e-05	2.17001419789792e-05	2.2267470765912e-05
M00563_Methanogenesis, from methylamine	3.98426201883613e-06	0.000114985340266681	0.000631201716437652	0.000219562141223628	0.00046589419198851	3.73179978281002e-06	0.000531743038524764	0.00115272082671518	6.8081819940555e-06	0.000557685980367896	2.32626971916148e-05	0.000297907200360965	0.000247772536093529	0.000545832248257249	3.38795302054874e-05	3.27061299854213e-05	0.000329715030302224	0.0007170038943103	0.000402557246427989	3.97445101797372e-07	0.000184523440494683	0.000277466223733543	0.000204619819308767	8.86584974373949e-05	0.000436801995783923	0.000633481021473617	0.000318270645356748	9.31255801336127e-05	0.000159711553430698	3.04150396807592e-05	0.000139733276946932	0.000145415463601155	0.000168715428985065	0.000105382692700248	0.000157389913268591	6.59081672287552e-05	7.54986300155868e-06	6.18787723138453e-05	0.000843730670621073	0.00100135561891553	0.00016616236343327	6.31126216526071e-05	0.000386133254708421	6.40009580642209e-05	0.00010617870816989	0.000309777281259373	5.47235832989276e-05	6.64205214169273e-05	0.000962748768103175	5.62961668322085e-06	0.0001522576227721	0.000121882965234525	0.000368076133689897	0.000483404355530291	0.000433883229024829	0.000233144481952585	0.000335567311695091	6.08376383446364e-05	0.000175044289763545	0.000625999592509992	6.7354809172543e-05	0.000183502032720097	7.09216461553044e-05	0.000554030535427013	1.57971818631844e-05	0.000259178311766491	0.000414675133694035	0.000365730427286171	0.000105592941342492	0.000139271466090705	0.000626091053850819	0.000262118381500691	0.000148933542032396	8.57806607368981e-05	2.33421556462999e-07	7.17567169844311e-05	0.000454243488389512	0.000653751755526649	0.000402470757939057	0.000509986351908717	0.001032237912677	0.000431799255246338	8.31359708756962e-05	0.000248655687563104	0.000235036940713766	4.93270906758496e-05	0.000610342736852249	2.24497673388249e-05	0.000185085321029421	0.000237551701203576	0.00021704548205417	0.000323842070747398	0.000342484020833056	0.00086038562474271	0.000244506304786236	4.34305983060878e-05	0.000297865422999068	0.000147893005035769	2.50832229449733e-06	0.000174513299514269	0.000227610605952111	0.000788808244533046	2.26531244258733e-06	0.00013770075671039	0.000313890357348818	2.72880132823238e-05	7.55978303798063e-05	4.19831570993996e-05	0.000429440176181371	5.95208435237489e-05	0.000430587787245937	2.28875179086973e-06	0.000101144379402519	0.000343607924796557	0.000276228362587621	0.00187737674179358	4.60616221251918e-05	2.13760024401183e-05
M00564_Helicobacter pylori pathogenicity signature	3.62945300115873e-05	4.851702120957e-07	2.55367030851861e-05	7.61303248332969e-05	3.2936850382655e-05	3.60262209802044e-05	3.50773938751313e-05	1.01247991953178e-06	2.45275830961538e-05	4.98923839295334e-08	0.000100253967676947	0.000103001157159462	1.85987121754313e-05	4.14843903054713e-07	0.000120694510340493	3.84568539839467e-08	7.78149674009067e-05	3.50628269549694e-05	5.20589491230688e-05	5.81405879206801e-05	7.63447314660962e-07	3.06910741666537e-07	1.93913068215845e-06	3.35211978722173e-05	3.83641832413666e-05	5.23368764709942e-06	2.55500992797418e-05	7.19718266611472e-05	2.55772907598697e-06	1.69228850019399e-07	2.9077864066279e-05	8.01360203422198e-06	1.16441950350703e-06	6.7009297375019e-07	1.46274926870166e-05	8.65449125911251e-07	1.0300606016369e-05	8.10780559667784e-07	6.95275663099707e-05	3.54986428724705e-05	5.52451563477701e-07	5.16229836662661e-05	0.000158170831200335	4.10599863007621e-06	0.000104813399711046	7.01705443736701e-06	4.65558842990876e-07	2.45871840253036e-07	0.00010496200198273	4.45024622074932e-05	6.97248017853374e-05	6.4831728347825e-05	1.77953867012249e-05	2.30806201661699e-07	7.39589988585985e-05	2.22066427839903e-05	4.76996889403115e-07	9.33593581172881e-05	3.27931074493729e-07	3.56644856687937e-05	7.35788851231547e-07	0.000117175116439768	0.000593207593687559	6.46376008347313e-07	8.89793903998717e-05	4.26854492162027e-05	4.79292238200171e-07	5.26214624297196e-05	4.50948035327346e-05	1.1599423409052e-05	9.81529829547767e-06	1.49316740907932e-05	1.59820515551784e-07	0.000442619479592255	2.70379969569641e-05	0.000359693864766662	1.27941543432946e-05	2.77651449012777e-07	8.89134907761178e-06	1.26259970077703e-05	1.17726465727546e-06	1.57296343094744e-06	8.53337462541405e-06	4.9223852396223e-06	4.80229798618867e-05	3.14568041895163e-05	2.57321000584121e-06	8.42298191959057e-05	4.04780046144641e-06	2.55807571979182e-05	4.19107858178461e-07	7.85452512120781e-08	1.57737143149014e-07	5.90696602322948e-06	1.74303207886328e-06	5.77633135365464e-06	1.26152932436096e-06	1.87322406732639e-07	3.03710375117515e-05	2.69156584706979e-06	0.000125857877488322	2.31261203057988e-05	9.42518521194531e-05	2.09776011371547e-05	2.30421422642454e-05	6.46518256812183e-05	8.32445074756948e-07	9.00866495261137e-05	1.00531739782316e-05	5.15438571943234e-05	6.10689616557031e-07	1.07994151509628e-06	7.30900298473363e-05	5.73444467283973e-07	1.34678046210695e-05	1.81061997069995e-06	3.93570971269694e-05	3.17474055196809e-05
M00565_Trehalose biosynthesis	0.00082630598584933	0.00283309970204355	0.00392735474139999	0.00291757114803359	0.00361305941926193	0.0010118765542372	0.00329243147512443	0.00312865623881507	0.00186524356567684	0.00455034340692256	0.00313426863166686	0.00312926042653181	0.00455766743275425	0.00371745216841155	0.00308118766639155	0.00458251658423519	0.00409923803876059	0.00348618669826126	0.00344878625973478	0.00207296137273384	0.00385979574281708	0.00268439523183334	0.00324302850439611	0.00546422371441599	0.0038936309911126	0.00323341572915846	0.00371975923299703	0.00264594665557841	0.00478479795234218	0.00436268036933137	0.00543300770718093	0.00371294543595688	0.00386175321458139	0.00316588731240281	0.00319603386301707	0.00286884490861849	0.00418735077466994	0.00366225038430804	0.00266123796829272	0.0028329427192802	0.0046638854955863	0.00402523475526223	0.00302250854138482	0.00379971983439887	0.00391059705742779	0.00481843671151734	0.00260452402476796	0.00314619433264312	0.00345309330227224	0.000234400983695676	0.00367894094298474	0.0049392542199326	0.00249653088048355	0.00368414090058813	0.00376922551916636	0.00456731780291655	0.00242371182446621	0.00218167378641912	0.00310775952067313	0.00324620474502078	0.00349697606163937	0.00391036527396411	0.00300863155308368	0.00571078279626226	0.00291560345034981	0.00513415168060482	0.0031706010239783	0.00324618198866808	0.00545311336018264	0.0027144653954057	0.00402532272095722	0.00430376673493153	0.00263930156510465	0.00378584805271808	0.00147775530459007	0.00392520508906524	0.00286478406558103	0.00278705096597287	0.00257053182853683	0.0039268112549165	0.0047652876245307	0.00386535336647328	0.00474828511423242	0.00387709072487872	0.00248870882668706	0.00232621603874301	0.00281631781657977	0.00219138604374961	0.00419068261003897	0.00345810592570769	0.00352628236275441	0.00357812970441873	0.00313843907849829	0.00398138580092533	0.00304698200106077	0.00309270711453385	0.00385337228607125	0.00320713382620051	0.00217890098815294	0.00301992122039283	0.00322577613131157	0.00278546113887856	0.00232121738276882	0.00567674921688394	0.00299480684041782	0.0036615682120919	0.00363576729666324	0.00316685788468206	0.00320349258322495	0.00385404724470185	0.00293683790398418	0.00344082040579527	0.00368356552361882	0.00437723809856178	0.00433652469983076	0.00570161499723023	0.00199538947046331	0.0020546912338774
M00566_Dipeptide TS, Firmicutes	0.000150742905855514	1.4555106362871e-06	8.19797851851881e-07	2.99790603608249e-07	2.04462414691508e-07	0.000186398614792665	1.04319386989238e-07	8.20929664485225e-06	0.000198087925384889	4.98923839295334e-06	3.43335505742968e-07	1.59269691129084e-06	7.52984298600458e-06	9.40312846924017e-06	1.01070071464475e-06	1.06824594399852e-06	3.05417107546221e-06	1.01366946964352e-06	1.46159102484892e-07	0.000238102736401776	7.10183548521825e-07	3.78265339869121e-06	7.16074845701052e-07	3.31433635279981e-07	3.86435165256154e-05	3.4800624354739e-05	1.25802652003521e-07	3.4005344886269e-07	1.27323381085163e-05	9.84604218294684e-07	1.35358303217924e-05	8.97523427832861e-07	3.7977989960537e-06	1.19127639777812e-07	3.1590127606722e-08	5.32584077483847e-07	2.48611650354356e-05	2.72422268048375e-06	3.04576952113165e-06	3.19581780493556e-06	4.31916676900748e-06	4.45957962821497e-05	2.27177298763559e-06	1.59456257478688e-07	2.18741008092617e-06	6.84590676816294e-07	3.26707959993598e-06	2.03722381923944e-06	9.09959876578228e-06	8.39252389024685e-06	0	5.95131666184202e-06	9.64810122355569e-07	5.38547803877299e-07	1.71300518491253e-07	1.09857736143219e-07	0	0.000131550547296016	1.18868497590732e-05	1.80906811363446e-06	2.85435330219135e-06	9.79284161823842e-07	1.84531603179456e-07	1.41288996589007e-05	0.000243691303437486	2.76281224700341e-06	0	1.42574678740976e-07	2.93588813313758e-06	3.23833732034284e-05	1.09736254235154e-06	5.08803069881639e-07	1.51829489774195e-06	1.9573565333949e-07	9.36020441416627e-05	0	4.14613261789448e-05	3.17315941728887e-07	4.93963837645099e-06	1.24116885193364e-07	3.40056105234165e-05	7.09423631375986e-06	2.24110337706751e-07	1.14354102510003e-05	4.74294522338216e-05	5.2253827557336e-07	5.57304631586221e-06	6.60254909234593e-07	2.4428830855045e-05	4.50762241373009e-07	7.33438751812306e-07	4.71271507272469e-07	4.95221263374812e-06	1.35868297189787e-06	7.80349320943668e-06	1.23557889917746e-07	1.14684484032815e-07	2.61989380045649e-06	1.18009156998373e-05	1.95750243423258e-07	7.52063803336254e-07	1.48244360934607e-07	0.00022638269918053	1.26094870223334e-06	3.18667924931054e-06	9.3592328513865e-07	1.73788115815647e-07	2.00849655226364e-05	2.35621265114803e-07	0.000257587611793065	6.49873144379939e-06	1.38454040396959e-06	9.5858087796116e-05	4.1288001644446e-06	4.61226185653066e-08	9.44671289060843e-07	0.000146714796398759	4.2567817209618e-06
M00567_Methanogenesis, from CO2	3.44503858771545e-06	0.000182060122088911	0.000667654847718097	0.000308013859865224	0.000498242190616854	3.92317413064643e-06	0.000636888635058956	0.00119561191401888	4.18388932843013e-06	0.000559025683269707	2.73260729020828e-05	0.000342933224678585	0.000279570859514156	0.000617831173258415	4.07228162942279e-05	4.564971000687e-05	0.000364195293843725	0.000772404309724551	0.000436295152054576	4.30565526947153e-07	0.000277823804181738	0.000309618777622418	0.00021406055007449	0.000103573011024994	0.000436801995783923	0.000634833170732401	0.000346740624189492	0.000113641976284781	0.000115418415128103	3.13534905763213e-05	0.000113821830330929	0.000172704663424413	0.000183064660097513	0.000142168116587238	0.000186042159007888	8.22336444838933e-05	6.02463815275894e-06	8.61373266591054e-05	0.000862267854085891	0.00103189322461905	0.000182057901600606	6.64936720445563e-05	0.000437702501527749	8.68295131661573e-05	9.07447072072222e-05	0.000393126196161757	3.34875658993437e-05	6.88089907222425e-05	0.000997349680779967	5.59207118160658e-06	0.00022236235357941	0.000133985343899043	0.000364074315704615	0.000511851219885095	0.000462401339343253	0.000251032617128786	0.000360788522222281	8.34739855060593e-05	0.000187283052837854	0.000764672416569132	7.65521698129373e-05	0.000207971330742038	0.00010527527961388	0.000539097895967157	1.43382405070784e-05	0.000248025391287788	0.000435130161785073	0.000410858164601265	0.000108378967723162	0.00014238549559704	0.000654851097148282	0.000288576141134536	0.000162871489193667	0.00010630011861561	2.33421556462999e-07	8.86337465924802e-05	0.000460521544088532	0.000663694850560724	0.000438145923991203	0.000534372010065608	0.000980247644757046	0.000442939652547325	9.53189823506647e-05	0.000274320875231702	0.000312960523527286	6.88742024884978e-05	0.000639088125401444	2.3183750712924e-05	0.00019991115953827	0.000266175103530762	0.000254738995049096	0.000350488547221096	0.000357142570228951	0.000925816491764785	0.000249348060560856	7.03044393631976e-05	0.000345020242298841	0.000228716728779851	2.59117978770896e-06	0.000224560764250293	0.000237775500318003	0.000913852362981388	2.68495228850924e-05	0.00015063006617629	0.000593011592795928	3.1967629708017e-05	0.000117133190059746	5.53731341144905e-05	0.000476675956603153	5.87184539981954e-05	0.000437930398081629	1.79138227652065e-06	0.000124227852750481	0.000362961675567391	0.00030655398429431	0.00187779659569983	3.32667270904163e-05	1.2647553382473e-05
