ID	M1_S1	M2_S2	M3_S3	N4_S4	N5_S5	N6_S6	O1_S7	O2_S8	O3_S9	V1_S10	V4_S12	V6_S11	X1_S13	X2_S14	X4_S15	Z2_S16	Z3_S17	Z4_S18
Structural complex|Environmental information processing|Phosphate and amino acid transport system|M00230_Glutamate/aspartate TS	0	0	0	0.000156901585931812	0.000168373789813386	0.000121990891346779	1.25213645783117e-05	2.78439328998342e-05	2.22909526595893e-05	1.00725627419933e-05	2.27429343388743e-06	1.88774476101151e-05	2.24782494838432e-06	2.4917119431491e-06	1.7011094068515e-05	0	0	0
Structural complex|Environmental information processing|Phosphate and amino acid transport system|M00232_General L-amino acid TS	0	0	0	0.000502575392437834	0.000438203581180991	0.000306247966818478	2.50427291566235e-05	0.000116944518179304	9.19501797208058e-05	3.6261225871176e-05	7.50516833182851e-05	0.000113264685660691	1.23630372161138e-05	9.9668477725964e-06	5.38684645502976e-05	0	0	0
Structural complex|Environmental information processing|Phosphate and amino acid transport system|M00236_Putative polar amino acid TS	0	0	0	0	6.26005115972844e-05	7.75150455432661e-05	0	0	0	0	0	0	0	0	0	0	0	0
Structural complex|Environmental information processing|Phosphate and amino acid transport system|M00237_Branched-chain amino acid TS	0	0	0	0.000232900791617533	0.000515914561094861	0.000385033750813273	2.19123880120456e-05	0.000124369566952593	7.52319652261139e-05	4.23047635163719e-05	8.64231504877222e-05	8.147108968576e-05	1.91065120612667e-05	1.1212703744171e-05	8.36378791701988e-05	0	0	0
Structural complex|Environmental information processing|Phosphate and amino acid transport system|M00238_D-Methionine TS	0	0	0	0.000303996822742885	0.000304368004662659	0.000246523259596617	6.26068228915587e-06	1.67063597399005e-05	1.6718214494692e-05	1.61161003871893e-05	1.36457606033246e-05	3.17935959749307e-05	8.99129979353728e-06	3.73756791472365e-06	2.12638675856438e-05	0	0	0
Structural complex|Environmental information processing|Peptide and nickel transport system|M00239_Peptides/nickel TS	0.000864644767442752	0.0016050277979212	0.0013659046356594	0.000926699991909762	0.00271988429698546	0.000871726577748861	0.00121770270524082	0.00105621318800038	0.00189612416060631	0.00148469574816982	0.00114169530381149	0.00135122782893456	0.00116212549831469	0.000595519154412635	0.00117660067307229	0.000843262247805251	0.000719530596873924	0.000931122546422436
Structural complex|Environmental information processing|Metallic cation, iron-siderophore and vitamin B12 transport system|M00240_Iron complex TS	0	0	0	0.00010786984032812	0.000196436088115617	7.49735686402082e-05	1.87820468674676e-05	3.71252438664456e-05	1.81113990359163e-05	4.02902509679733e-06	2.04686409049868e-05	2.38451969811981e-05	0	0	0	0	0	0
Structural complex|Environmental information processing|Metallic cation, iron-siderophore and vitamin B12 transport system|M00241_Vitamin B12 TS	0	0	0	9.07087293668286e-05	0.000107931916547042	8.76809531554977e-05	0	1.48500975465783e-05	9.75229178857031e-06	1.41015878387906e-05	6.82288030166228e-06	1.1922598490599e-05	5.6195623709608e-06	2.4917119431491e-06	1.7011094068515e-05	0	0	0
Structural complex|Environmental information processing|Metallic cation, iron-siderophore and vitamin B12 transport system|M00242_Zinc TS	0	0	0	0.000154449998651627	0.000159739236489622	6.73491379310345e-05	3.13034114457794e-06	4.45502926397348e-05	2.36841372008136e-05	1.2087075290392e-05	2.04686409049868e-05	2.58322967296312e-05	3.37173742257648e-06	2.4917119431491e-06	1.41759117237625e-05	0	0	0
Structural complex|Environmental information processing|ABC-2 type and other transport systems|M00249_Capsular polysaccharide TS	0	0	0	0.000232900791617533	0.000239608854734434	0.00012072015289525	2.50427291566235e-05	4.82628170263793e-05	2.78636908244866e-05	1.8130612935588e-05	2.27429343388743e-05	3.87484450944468e-05	0	0	0	0	0	0
Structural complex|Environmental information processing|ABC-2 type and other transport systems|M00250_Lipopolysaccharide TS	0	0	0	2.45158728018456e-06	5.82832349354027e-05	1.52488614183474e-05	0	0	0	0	0	0	0	0	0	0	0	0
Structural complex|Environmental information processing|ABC-2 type and other transport systems|M00251_Teichoic acid TS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Structural complex|Environmental information processing|ABC-2 type and other transport systems|M00254_ABC-2 type TS	0.00353216585848954	0.00248489243413101	0.0019024474065346	0.000987989673914376	0.00103182912218972	0.000616308148991542	0.000103301257771072	0.000167063597399005	0.000813619772075009	0.000993154686360541	0.00129179867044806	0.00125882769063241	0.0016060709256206	0.00178157403935161	8.08026968254463e-05	0.000255680200993583	0.000254941596374394	0.000369842594452541
Structural complex|Environmental information processing|ABC-2 type and other transport systems|M00255_Lipoprotein-releasing system	6.43884401287156e-05	8.21851583272903e-05	0.000131505581096862	0.000340770631945653	0.000414458559540642	0.000213484059856864	0.000147126033795163	0.000256164182678475	0.000200618573936304	2.4174150580784e-05	5.68573358471857e-05	6.06065423272117e-05	0.000106771685048255	2.99005433177892e-05	3.402218813703e-05	7.13974900887741e-05	0.000194117966782534	0.000132118739695075
Structural complex|Environmental information processing|ABC-2 type and other transport systems|M00256_Cell division TS	0	0	0	0.000132385713129966	0.000123042384863628	0.00018171559856864	1.25213645783117e-05	3.71252438664456e-05	2.64705062832623e-05	1.8130612935588e-05	1.5920054037212e-05	3.47742455975805e-05	3.37173742257648e-06	3.73756791472365e-06	1.134072937901e-05	0	0	0
Structural complex|Environmental information processing|ABC-2 type and other transport systems|M00258_Putative ABC TS (C)	0.0051265462807244	0.00627507855934252	0.00551622077507636	0.00617799994606508	0.00821577748756085	0.00534980888093689	0.00457968909451752	0.00451814217854644	0.00409735573574076	0.00413982328695925	0.00361612655988101	0.00415303847422533	0.00582299052878958	0.005531600513791	0.00710496695594977	0.00401562640201997	0.00529553813382751	0.00490322302317336
Structural complex|Genetic information processing|DNA polymerase|M00260_DNA polymerase III complex	0.0123518490980253	0.0146434614454919	0.0139693995279826	0.0174798173077159	0.012990685475602	0.0128052313760573	0.0129877854088539	0.0122160614942539	0.0133871102566246	0.0163538128679004	0.0137003436457379	0.0155619716798544	0.0160685766435253	0.0123190238469292	0.0170536218036863	0.0124733344846983	0.0124623734674387	0.0132693950534564
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00265_PTS system, glucose-specific II component (A)	0	0	0	0.00161314443036144	0.00345813860616723	0.00167991623292128	0.000153386716084319	0.00012993835353256	0.000142104823204882	1.41015878387906e-05	2.27429343388743e-05	2.58322967296312e-05	8.99129979353728e-06	8.72099180102185e-06	1.7011094068515e-05	0	0	0
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00266_PTS system, maltose/glucose-specific II component	4.59917429490825e-06	2.41721053903795e-05	5.26022324387447e-06	0.0013336634804204	0.00189528445456606	0.00131013134352635	0.000209732856686722	0.000230176511971963	0.000101702471509376	8.05805019359466e-06	2.50172277727617e-05	2.58322967296312e-05	4.04608490709178e-05	2.36712634599165e-05	2.55166411027725e-05	6.85029972473373e-05	0.000225176841467739	0.000247610291061179
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00267_PTS system, N-acetylglucosamine-specific II component	0.00037866535028078	0.00088469905728789	0.000576871149078234	0.000558961899882079	0.00193413994452299	0.000454924365647365	0.000823279721023997	0.000779630121195359	0.00128451614700883	0.000688963291552343	0.000443487219608048	0.000664684865850896	0.00131385368233063	0.000310218136922063	0.00151256978092546	0.000288484453196533	0.000310588746852054	0.000186943522833848
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00268_PTS system, alpha-glucoside-specific II component	6.13223239321101e-06	1.20860526951898e-05	1.92874852275397e-05	0.00102476348311714	0.00180893892132843	0.0010839398991542	0.000522766971144515	0.000456640499557281	0.000777396974003176	8.05805019359466e-05	0.000200137822182094	0.000107303386415391	0.000122506459686945	4.85883828914075e-05	0.000389837572403469	0.000134111501653238	0.000239412159031791	0.000325353631085832
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00269_PTS system, sucrose-specific II component	2.4528929572844e-05	5.80130529369108e-05	1.40272619836653e-05	0.000777153167818504	0.000986497717239965	0.000519732026675342	0.000406944348795132	0.000337839719184655	0.000367800718883223	0.000533845825325646	3.86629883760863e-05	0.000415303847422533	5.6195623709608e-06	1.24585597157455e-06	0.00104618228521367	4.82415473572798e-06	1.29411977855022e-06	2.69630081010358e-06
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00270_PTS system, trehalose-specific II component	1.2264464786422e-05	3.86753686246072e-05	2.45477084714142e-05	0.000759992056857212	0.00150888819332765	0.000955595315549772	0.000294252067590326	0.000269158018031731	0.000305107414528128	4.83483011615679e-05	6.59545095827354e-05	0.000101342087170092	9.21608228837571e-05	6.60303664934512e-05	0.000177198896547031	5.78898568287358e-06	0	3.46025270629959e-05
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00271_PTS system, beta-glucoside-specific II component (B)	0.000461450487589128	0.00124728063814358	0.000618952935029229	0.00300564600550626	0.00773008386309916	0.00261899194860117	0.00089527756734929	0.000655260554242766	0.000635292150798295	0.000519744237486855	0.000184217768144882	0.000351716655472671	0.000120258634738561	0.000409886614648027	0.00302513956185092	0.000272082327095058	0.000594000978354553	0.000377482113414501
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00272_PTS system, beta-glucoside-specific II component (A)	0	0	0	0.000617799994606508	0.00115918878371523	0.000893329131424854	0.00010643159891565	8.5388060892825e-05	6.68728579787679e-05	1.41015878387906e-05	1.81943474710994e-05	2.8812946352281e-05	1.46108621644981e-05	3.73756791472365e-06	2.268145875802e-05	0	0	0
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00273_PTS system, fructose-specific II component (A)	0.000413925686541743	0.000725163161711385	0.000810074379556668	0.00230694363065367	0.00331135119966325	0.00122372112882238	0.00125526679897575	0.00114902629766649	0.00199225389395079	0.000541903875519241	0.000425292872136949	0.000508697535598892	0.00055184102482835	0.000200582811423503	0.000975302726594861	0.000662838860689024	0.000618589254147007	0.000679917187614452
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00274_PTS system, mannitol-specific II component	7.66529049151376e-06	1.20860526951898e-05	1.22738542357071e-05	0.000880119833586255	0.00352289775609546	0.00115383051398829	0.00077319426271075	0.000839030511381672	0.00151578478085207	0.000187349667001076	4.7760162111636e-05	0.000141084082138755	5.73195361838001e-05	5.10800948345566e-05	0.000907258350320801	0.000312605226875173	0.000385647694007967	0.000295694322174692
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00275_PTS system, cellobiose-specific II component	6.43884401287156e-05	0.000181290790427846	0.000255997531201891	0.00142682379706741	0.00250402046389138	0.00194804204619388	0.000472681512831268	0.000451071712977315	0.000635292150798295	0.000364626771260158	7.05030964505102e-05	0.000266271366290045	4.04608490709178e-05	1.61961276304692e-05	4.25277351712875e-05	2.89449284143679e-05	8.54119053843147e-05	6.24643021007329e-05
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00276_PTS system, mannose-specific II component	0	0	0	0.000259868251699563	0.000431727666188169	0.000193152244632401	1.87820468674676e-05	4.45502926397348e-05	2.92568753657109e-05	1.00725627419933e-05	2.72915212066491e-05	2.98064962264976e-05	5.6195623709608e-06	1.24585597157455e-06	3.9692552826535e-05	0	0	0
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00277_PTS system, N-acetylgalactosamine-specific II component	0	0	0	0.000137288887690335	0.000168373789813386	9.53053838646714e-05	2.50427291566235e-05	2.41314085131897e-05	2.5077321742038e-05	1.41015878387906e-05	2.04686409049868e-05	1.39096982390322e-05	8.99129979353728e-06	1.24585597157455e-06	9.92313820663376e-06	0	0	0
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00279_PTS system, galactitol-specific II component	0	0	0	0.000637412692847984	0.0008720898857001	0.000329121258945999	0.000723108804397503	0.000569872493349941	0.000886065368218674	1.61161003871893e-05	2.27429343388743e-06	4.17290947170966e-05	6.18151860805688e-05	7.59972142660476e-05	0.000184286852408913	0.000393651026435403	0.000385647694007967	0.000329398082300987
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00280_PTS system, glucitol/sorbitol-specific II component	0	0	0	0.000147095236811073	0.000207229279770321	0.000132156798959011	3.13034114457794e-06	1.67063597399005e-05	1.95045835771406e-05	6.04353764519599e-06	1.81943474710994e-05	1.98709974843317e-05	7.86738731934512e-06	2.4917119431491e-06	1.55935028961388e-05	0	0	0
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00281_PTS system, lactose-specific II component	0	0	0	0.000514833328838757	0.000984339078909024	0.000684928025374105	0.000356858890481885	0.000248739133905186	0.000310680152693026	0.000533845825325646	3.41144015083114e-05	0.000344761806353155	1.68586871128824e-05	4.9834238862982e-06	6.80443762740601e-05	1.15779713657472e-05	0	4.04445121515537e-05
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00283_PTS system, ascorbate-specific II component	8.12520792100458e-05	0.00029489968576263	0.000115724911365238	0.000941409515590869	0.00285371987350379	0.000950512361743656	0.000566591747168606	0.000486340694650438	0.000387305302460364	0.000118856240355521	3.86629883760863e-05	9.8361437547442e-05	3.70891116483413e-05	4.73425269198329e-05	0.00012474802316911	0.000138935656388966	0.000372706496222464	0.000319062262528923
Structural complex|Environmental information processing|Mineral and organic ion transport system|M00299_Spermidine/putrescine TS	0.00176301681304816	0.00152284263959391	0.00163943624434088	0.00181172300005639	0.00186074624127101	0.00226064370527001	0.00202220037939735	0.00189524369938205	0.00184596951712224	0.00236906675691683	0.00223790473894523	0.00215302257742734	0.00195448379262017	0.0022176236294027	0.00178900005953883	0.00172125840970774	0.00205765044789486	0.00146858517456975
Structural complex|Environmental information processing|Mineral and organic ion transport system|M00300_Putrescine TS	0	0	0	0.000512381741558572	0.000673495159253543	0.000499400211450878	3.13034114457794e-05	9.28131096661141e-05	7.38387806848895e-05	3.6261225871176e-05	3.86629883760863e-05	9.43872380505757e-05	1.23630372161138e-05	7.4751358294473e-06	4.11101439989113e-05	0	0	0
Structural complex|Environmental information processing|Mineral and organic ion transport system|M00302_2-Aminoethylphosphonate TS	0	0	0	4.90317456036911e-06	7.33937032519886e-05	5.71832303188029e-05	0	0	0	0	0	0	0	0	0	0	0	0
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00303_PTS system, N-acetylmuramic acid-specific II component	0	0	0	0.000600638883645216	0.0012843898069098	0.000834875162654522	1.25213645783117e-05	1.48500975465783e-05	1.95045835771406e-05	1.2087075290392e-05	2.04686409049868e-05	2.68258466038478e-05	5.6195623709608e-06	1.24585597157455e-06	2.55166411027725e-05	0	0	0
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00305_PTS system, 2-O-A-mannosyl-D-glycerate-specific II component	0	0	0	0.000242707140738271	0.000347540771281476	0.000208401106050748	8.45192109036043e-05	8.16755365061804e-05	5.43341971077489e-05	0	0	0	1.57347746386902e-05	1.1212703744171e-05	0.0001134072937901	3.85932378858238e-06	0	4.53877303034102e-05
Structural complex|Environmental information processing|Phosphotransferase system (PTS)|M00306_PTS system, fructose-specific II-like component	0	0	0	0.00022064285521661	0.000265512514705724	0.000283374674690956	1.87820468674676e-05	5.19753414130239e-05	4.17955362367299e-05	3.42467133227773e-05	2.27429343388743e-05	5.86194425787786e-05	6.74347484515296e-06	6.22927985787275e-06	3.82749616541588e-05	0	0	0
Pathway module|Carbohydrate and lipid metabolism|Central carbohydrate metabolism|M00307_Pyruvate oxidation	0.0109383695313901	0.0100483442107808	0.0119231726861155	0.015329775262994	0.015473119556184	0.0126819697462589	0.00950997639722777	0.00935184892995766	0.00928836133634261	0.00907135000543918	0.010161543062609	0.00945462060304503	0.00928351703682724	0.00943735898467722	0.0111252555208088	0.00948332337949406	0.00999060469040773	0.0100324859309271
Pathway module|Carbohydrate and lipid metabolism|Central carbohydrate metabolism|M00308_Semi-phosphorylative ED pathway, from gluconate	0.00591147202705541	0.00563935218757554	0.00533211296154075	0.00582742296499869	0.00620392656312398	0.00426586898178269	0.00505550094849337	0.00497849520249036	0.00487614589428516	0.00611203107184155	0.00536278391710655	0.00572980212460705	0.00566676669487687	0.00516033543426179	0.00625441225252402	0.00607168115038723	0.00605389232405795	0.00656189740485541
Pathway module|Carbohydrate and lipid metabolism|Central carbohydrate metabolism|M00309_Non-phosphorylative Entner-Doudoroff pathway	0	0	0	0	0	0	4.6955117168669e-05	1.85626219332228e-05	1.81113990359163e-05	0	0	0	0	0	0	0	0	0
Structural complex|Environmental information processing|ABC-2 type and other transport systems|M00320_Lipopolysaccharide export system	0.00179827714930913	0.00145757795503988	0.00135187737367574	0.00175043331805177	0.000992973632232787	0.00259611865647365	0.00281417668897556	0.0030405574726619	0.00118420686004068	0.00207494792485062	0.00270868347975993	0.00229510020944031	0.00142961666717243	0.00171429781688658	0.000209803493511685	0.00210815561951313	0.00161247324407358	0.00205952443545078
Structural complex|Environmental information processing|Phosphate and amino acid transport system|M00323_Urea TS	0	0	0	2.45158728018456e-05	6.69177882591661e-05	9.14931685100846e-05	0	0	0	0	0	0	0	0	0	4.92063783044254e-05	3.88235933565067e-05	0.000169866951036525
Structural complex|Environmental information processing|Peptide and nickel transport system|M00324_Dipeptide TS	0	0	0	0.000973280150233269	0.00144412904339942	0.000908577992843201	3.44337525903573e-05	0.00014664471327246	0.000149070745911003	8.05805019359466e-05	0.000113714671694371	0.000149032481132488	2.92217243289962e-05	2.36712634599165e-05	7.93851056530701e-05	0	0	0
Structural complex|Environmental information processing|Bacterial secretion system|M00325_alpha-Hemolysin/cyclolysin TS	0.000297413271070734	0.000437515107565869	0.00071363695341897	0.000350576981066391	0.000442520857842873	0.000269396551724138	1.25213645783117e-05	5.56878657996685e-05	4.31887207779542e-05	1.8130612935588e-05	2.04686409049868e-05	3.57677954717971e-05	8.99129979353728e-06	2.4917119431491e-06	2.55166411027725e-05	0	0	0
Structural complex|Environmental information processing|Bacterial secretion system|M00326_RTX toxin TS	0	0	0	0.000350576981066391	0.000442520857842873	0.000269396551724138	1.25213645783117e-05	5.56878657996685e-05	4.31887207779542e-05	1.8130612935588e-05	2.04686409049868e-05	3.57677954717971e-05	8.99129979353728e-06	2.4917119431491e-06	2.55166411027725e-05	0	0	0
Structural complex|Environmental information processing|Bacterial secretion system|M00328_Hemophore/metalloprotease TS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Structural complex|Environmental information processing|Bacterial secretion system|M00330_Adhesin protein TS	0	0	0	6.6192856564983e-05	5.39659582735211e-05	0.00014613492192583	5.63461406024028e-05	8.16755365061804e-05	7.94115188497868e-05	3.22322007743786e-05	1.81943474710994e-05	5.96129924529952e-05	0	0	0	0	0	0
Structural complex|Environmental information processing|Bacterial secretion system|M00331_Type II general secretion pathway	0	0	0	0.000590832534524478	0.00104478095217537	0.000296082059206246	3.13034114457794e-05	0.000131794615725882	9.61297333444788e-05	2.82031756775813e-05	5.45830424132983e-05	6.16000922014283e-05	3.14695492773805e-05	1.86878395736183e-05	8.50554703425751e-05	0	0	0
Structural complex|Environmental information processing|Bacterial secretion system|M00332_Type III secretion system	0.000252954586219954	0.000140198211264201	0.000519008693395614	0	0	0	0.000175299104096364	0.000243170347325219	0.00018668672852406	7.05079391939532e-05	6.14059227149605e-05	0.000109290486163824	0	0	0	1.73669570486207e-05	9.05883844985156e-06	1.21333536454661e-05
Structural complex|Environmental information processing|Bacterial secretion system|M00333_Type IV secretion system	0.00112833076035082	0.00224800580130529	0.00207252795808654	0.000406963488510636	1.51104683165859e-05	7.37028301886792e-05	0.00184064059301183	0.00119543285249955	0.00111454763297946	0.00228647174243248	0.00171026866228335	0.00238451969811981	0.00260635302765162	0.00215159326290925	0.00270759913923864	0.00153987019164437	0.000678118763960317	0.00107986847444648
Structural complex|Environmental information processing|Bacterial secretion system|M00334_Type VI secretion system	0	0	0	0.00140966268610612	0.00202696139275345	0.00115510125243982	0.000244166609277079	0.000380533749631068	0.000327398367187718	0.000128928803097514	0.000170572007541557	0.000296077862516543	9.55325603063336e-05	4.23591030335347e-05	0.000377079251852083	0	0	0
Structural complex|Environmental information processing|Bacterial secretion system|M00335_Sec (secretion) system	0.0213922927037166	0.0211094996374184	0.0221437864489636	0.0165678268394872	0.013135314243775	0.0177153647527651	0.0184533610472869	0.018529209213743	0.0187188274958901	0.0202015318353418	0.0200933824883954	0.0192132674676003	0.0200056420406204	0.02148229451786	0.0194479332938298	0.0196121186626285	0.0207266223732604	0.0197387194638316
Pathway module|Nucleotide and amino acid metabolism|Cysteine and methionine metabolism|M00338_Cysteine biosynthesis, from homocysteine + serine	0	0	0	0	7.98696182448112e-05	6.35369225764476e-05	0	0	0	0	0	0	0	0	0	0	0	0
Structural complex|Environmental information processing|Bacterial secretion system|M00339_RaxAB-RaxC type I secretion system	0	0	0	0.000367738092027683	0.000699398819224833	0.000409177781392323	1.25213645783117e-05	5.56878657996685e-05	4.31887207779542e-05	1.8130612935588e-05	2.04686409049868e-05	3.57677954717971e-05	8.99129979353728e-06	2.4917119431491e-06	2.55166411027725e-05	0	0	0
Pathway module|Energy metabolism|Methane metabolism|M00344_Formaldehyde assimilation, xylulose monophosphate pathway	0.00177988045212949	0.00162678269277254	0.00158858741965009	0.00114734284712637	0.00104909822883725	0.00146897364996747	0.00147752102024079	0.00151470994975098	0.00123854105714843	0.00102740139968332	0.00138277040780356	0.00119623404855677	0.00106322120058578	0.00130814877015328	0.00125882096107011	0.00178493725221935	0.00185188540310537	0.00197638849380592
Pathway module|Energy metabolism|Methane metabolism|M00345_Formaldehyde assimilation, ribulose monophosphate pathway	0.00297106659451073	0.00291999033115784	0.00275811038753818	0.00199314045879004	0.00175281432472396	0.00309806034482759	0.00227888835325274	0.00241128458912564	0.00119813870545292	0.00194199009665631	0.00251536853787949	0.00229510020944031	0.00223433799869401	0.00242069815276935	0.00145586613403041	0.00342997401710259	0.00321977000903296	0.00335240067389545
Pathway module|Energy metabolism|Methane metabolism|M00346_Formaldehyde assimilation, serine pathway	0.00717471190005688	0.00652646845540247	0.00760803621839044	0.00589851899612404	0.00814670106097074	0.00724575065061809	0.00665823561451727	0.0067976321519462	0.00669564490512413	0.00785861345130319	0.0073800821929647	0.00758177909014677	0.00630627289269221	0.00653077700299379	0.00664992018961699	0.00747261568564264	0.00740236513330728	0.00739999757332927
Structural complex|Environmental information processing|Peptide and nickel transport system|M00348_Glutathione TS	0.000735867887185321	0.000725163161711385	0.00123089223906663	0.000556510312601894	0.000766316607483999	0.000551500487963565	0.000215993538975878	0.000165207335205683	0.000169968514029368	3.6261225871176e-05	4.7760162111636e-05	7.55097904404605e-05	4.04608490709178e-05	4.85883828914075e-05	7.37147409635651e-05	0.000406193828748296	0.000124235498740821	0.000143802709872191
Structural complex|Environmental information processing|Peptide and nickel transport system|M00349_Microcin C TS	0.000443053790409495	0.000700991056321006	0.00110289347346568	0.000438834123153035	0.000453314049497577	0.000414260735198439	5.63461406024028e-05	0.000144788451079138	9.89161024269275e-05	4.02902509679733e-05	5.91316292810731e-05	0.000121213084654423	2.36021619580354e-05	8.72099180102185e-06	4.11101439989113e-05	0	0	0
Pathway module|Energy metabolism|Methane metabolism|M00356_Methanogenesis, from methanol	0.000229958714745413	0.000623640319071791	0.000315613394632468	0	0	0	0.000131474328072273	5.19753414130239e-05	3.90091671542813e-05	0.00028606078187261	0.000341144015083114	0.000353703755221105	0.000177578170922361	0.000149502716588946	0	0.00092237838547119	0.000704001159531322	0.001206145229053
Pathway module|Energy metabolism|Methane metabolism|M00357_Methanogenesis, from acetate	0.00488585615929087	0.00527193618564177	0.00421869904158732	0.00621477375526785	0.0048785226279263	0.00521256912817176	0.00471429376373437	0.00477059383683827	0.00443589957925827	0.0048247575534148	0.00530592658125937	0.00494291062422752	0.00366845031576321	0.00405899875538988	0.00456180839270678	0.00617781255457325	0.00602153932959419	0.0069357844505231
Functional set|Metabolism|Aminoacyl tRNA|M00360_Aminoacyl-tRNA biosynthesis, prokaryotes	0.078452715122545	0.0815107565868987	0.0868760936880828	0.0844106016440344	0.0823110381971053	0.0720699312784645	0.0793729300619181	0.0782136075156344	0.0812101200925075	0.0831691505606388	0.0745308701219249	0.0782410590446819	0.0780388626455326	0.076455689263587	0.0801109123333267	0.0768246641664681	0.0772317742640988	0.0762689128649949
Functional set|Metabolism|Nucleotide sugar|M00362_Nucleotide sugar biosynthesis, prokaryotes	0.00933019158627054	0.00959149141890259	0.00838128903523999	0.0112576887906075	0.0123927426579314	0.012506607839948	0.0103520381651192	0.0099050150635677	0.0101326311683246	0.0098006035479595	0.0107346650079487	0.00872535499537006	0.00872830427457631	0.00915828724704452	0.00706527440312324	0.0101567753806017	0.00961789819418526	0.00993002650014313
Pathway module|Carbohydrate and lipid metabolism|Terpenoid backbone biosynthesis|M00364_C10-C20 isoprenoid biosynthesis, bacteria	0	0	0	9.80634912073822e-06	4.31727666188168e-05	4.70173227065712e-05	9.39102343373381e-06	2.22751463198674e-05	1.95045835771406e-05	4.02902509679733e-06	9.09717373554971e-06	3.08000461007142e-05	4.49564989676864e-06	4.9834238862982e-06	1.41759117237625e-05	0	0	0
Pathway module|Nucleotide and amino acid metabolism|Cysteine and methionine metabolism|M00368_Ethylene biosynthesis	0.00305691784801569	0.00333575054387237	0.00303690221946353	0.00431234202584463	0.00320126064478527	0.00301037939167209	0.00315225353258998	0.00307025766775506	0.0030232104544568	0.00289686904459728	0.002424396800524	0.00284055909038522	0.00353582864380853	0.00301497145121041	0.00338946049315162	0.0030006242456228	0.00306447563560693	0.00337891429852813
Pathway module|Carbohydrate and lipid metabolism|Other carbohydrate metabolism|M00373_Ethylmalonyl pathway	0.00924280727466729	0.00780517283055354	0.00764661118884552	0.00618780629518582	0.00432806985353639	0.00865245811646064	0.0102236941781915	0.0102799800266188	0.00961018696536543	0.00719785333542843	0.00955658100919497	0.00852962567014939	0.00849677830489273	0.011757142803749	0.00767909138076215	0.00879250442133781	0.00880260273369862	0.00815226549934817
Pathway module|Energy metabolism|Carbon fixation|M00374_Dicarboxylate-hydroxybutyrate cycle	0.00872769975363756	0.00816775441140923	0.00819718122170438	0.00827410707062287	0.00729619755858005	0.00869439248536109	0.00797297889524	0.00858521264411556	0.00855415308311739	0.00910358220621356	0.00910172232241748	0.00881676158379798	0.00749537229038751	0.00911966571192571	0.00662156836616947	0.00918133129303749	0.00928272117154075	0.00969140387844896
Pathway module|Energy metabolism|Carbon fixation|M00375_Hydroxypropionate-hydroxybutylate cycle	0.000384797582673991	0.000913705583756345	0.000904758397946409	0.0009365063410305	0.00147219134170165	0.000615037410540013	0.000707457098674614	0.000608853999409709	0.00105882025133049	0.000288075294421009	0.000218332169653193	0.000186787376352718	0.000205675982777165	0.000488375540857224	0.000884576891562781	0.000810457995602301	0.000797177783586938	0.000917191658903567
Pathway module|Energy metabolism|Carbon fixation|M00376_3-Hydroxypropionate bi-cycle	0.0134571839869016	0.0123205221174764	0.0121195543538868	0.009524416583517	0.00657737099437675	0.0116209031392323	0.0156329236760222	0.0156167338324204	0.0163044386859483	0.0121031913907792	0.0139300472825605	0.0132996586162632	0.0129137543284679	0.0131699434755146	0.00946667384912861	0.0131352085144401	0.0137344932097535	0.0128024856298401
Pathway module|Energy metabolism|Carbon fixation|M00377_Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	0.0036226162862894	0.0044525018129079	0.00462373623136566	0.0106276308596	0.00539443718902117	0.00391006221535459	0.00306773432168638	0.00288648771061615	0.00298280810276129	0.00672242837400634	0.00524224636511052	0.00644615158391721	0.00593987742610556	0.00358931105410628	0.00698588929747017	0.0038660776052124	0.00338671146046594	0.00447451119436689
